age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
30,9,2,1,0,1286,0,0,1,28,8,44,12,-1,0,3,0
37,1,1,0,0,-738,1,0,0,5,5,303,1,-1,0,3,0
29,1,1,1,0,-312,1,1,0,14,5,130,2,-1,0,3,0
32,6,1,0,0,286,1,0,0,6,8,175,1,-1,0,3,0
37,4,1,2,0,89,1,0,2,19,5,162,10,-1,0,3,0
38,0,1,0,0,1487,0,0,2,9,6,332,2,-1,0,3,0
42,9,0,1,0,-78,1,1,0,29,7,10,23,-1,0,3,0
46,4,1,2,0,1906,0,0,0,28,8,44,6,-1,0,3,0
42,9,1,2,0,446,0,0,0,6,8,286,3,-1,0,3,0
37,1,1,1,0,1590,0,0,2,12,6,305,2,-1,0,3,0
30,4,1,2,0,134,1,0,2,19,5,70,1,-1,0,3,0
34,4,1,2,0,8,0,0,0,25,8,169,4,-1,0,3,0
41,7,1,1,0,-140,0,1,2,6,6,190,1,-1,0,3,0
32,4,2,2,0,728,1,0,2,21,5,125,1,-1,0,3,0
34,7,1,1,0,1637,1,0,0,21,11,107,4,-1,0,3,0
30,7,2,1,0,-143,1,0,0,15,5,85,1,-1,0,3,0
42,9,0,2,0,802,0,0,1,28,1,119,2,-1,0,3,0
40,3,1,2,0,795,1,0,2,29,5,725,3,-1,0,3,0
36,9,2,1,0,265,1,1,2,5,5,348,1,-1,0,3,0
42,7,1,0,0,2567,1,0,2,19,5,401,2,-1,0,3,0
35,1,1,1,0,306,0,0,2,20,6,12,8,-1,0,3,0
46,0,1,1,0,526,0,1,0,31,7,251,3,-1,0,3,0
38,7,1,2,0,563,1,0,0,7,5,251,2,-1,0,3,0
32,7,2,2,0,0,0,0,0,28,8,23,12,-1,0,3,0
34,4,1,2,0,0,0,0,0,29,8,120,2,-1,0,3,0
38,7,1,0,0,0,0,0,0,28,7,33,3,-1,0,3,0
33,4,1,2,0,1195,1,0,1,13,5,355,4,-1,0,3,0
46,9,1,1,0,488,0,0,2,5,6,92,1,-1,0,3,0
37,4,1,2,0,49,0,1,0,22,8,132,1,-1,0,3,0
35,1,1,1,0,-461,0,0,2,23,5,339,1,-1,0,3,0
39,4,1,2,0,-233,1,0,0,19,11,249,1,-1,0,3,0
31,7,2,2,0,1626,0,0,2,31,7,15,1,-1,0,3,0
36,1,2,1,0,-175,1,0,2,15,5,180,2,-1,0,3,0
46,1,1,1,0,-3,1,0,2,9,5,92,2,-1,0,3,0
36,7,1,2,0,0,1,0,0,8,5,52,1,-1,0,3,0
44,4,1,2,0,284,1,1,0,10,7,109,5,-1,0,3,0
41,9,1,1,0,128,1,0,0,27,8,100,2,-1,0,3,0
38,4,0,2,0,547,1,0,2,14,5,137,4,-1,0,3,0
39,9,1,1,0,130,0,0,0,8,7,202,2,-1,0,3,0
30,1,1,1,0,-529,1,0,0,12,5,416,4,-1,0,3,0
32,1,2,1,0,413,1,0,0,19,11,270,1,-1,0,3,0
44,9,2,1,0,285,1,0,0,12,5,373,3,-1,0,3,0
47,9,1,1,0,19,1,0,2,6,5,105,2,-1,0,3,0
45,11,1,0,0,44,0,0,2,11,6,81,1,-1,0,3,0
48,7,0,1,0,62,1,0,0,8,5,561,1,-1,0,3,0
31,9,2,1,0,2388,0,0,0,5,8,123,1,-1,0,3,0
30,0,2,1,0,98,1,0,0,23,7,100,5,-1,0,3,0
31,1,1,1,0,255,1,1,0,18,5,295,1,-1,0,3,0
47,1,1,0,0,643,1,0,2,20,6,18,6,-1,0,3,0
37,4,1,2,0,21,1,0,2,29,5,52,2,-1,0,3,0
41,10,0,1,0,271,1,0,2,19,6,196,2,-1,0,3,0
42,10,1,2,0,0,0,0,0,8,10,113,1,-1,0,3,0
42,7,0,1,0,444,0,0,0,21,11,171,1,-1,0,3,0
33,7,2,1,0,-27,1,0,2,26,5,165,1,-1,0,3,0
44,1,2,0,0,287,0,0,0,29,1,301,1,-1,0,3,0
40,4,1,2,0,294,1,0,0,23,7,97,5,-1,0,3,0
46,1,1,1,0,624,1,0,0,16,4,201,1,-1,0,3,0
35,7,0,1,0,-504,0,0,0,10,7,228,1,-1,0,3,0
42,1,1,1,0,3,1,0,2,14,5,34,1,-1,0,3,0
34,9,2,1,0,1313,0,0,0,19,4,237,4,-1,0,3,0
43,4,1,2,0,-391,1,0,0,28,7,193,8,-1,0,3,0
39,7,1,1,0,2,1,0,0,25,7,174,10,-1,0,3,0
39,4,1,2,0,1654,0,1,0,21,11,151,1,-1,0,3,0
30,0,2,1,0,154,1,0,0,21,11,24,2,-1,0,3,0
32,0,1,2,0,281,1,0,2,6,5,226,1,-1,0,3,0
41,7,1,1,0,1319,1,0,0,11,5,305,1,-1,0,3,0
39,0,1,2,0,259,1,0,2,19,5,27,1,-1,0,3,0
28,7,2,1,0,60,0,1,0,29,1,248,1,-1,0,3,0
33,9,1,1,0,177,1,1,0,12,5,22,8,-1,0,3,0
32,4,1,2,0,282,0,0,0,22,8,92,2,-1,0,3,0
28,7,2,1,0,373,1,0,0,18,5,115,2,-1,0,3,0
36,4,1,2,0,-92,0,1,0,18,11,196,3,-1,0,3,0
40,0,1,1,0,-283,0,0,2,20,6,253,2,-1,0,3,0
35,0,2,1,0,2452,1,0,2,5,6,91,2,-1,0,3,0
44,1,2,1,0,-435,1,0,2,27,5,141,2,-1,0,3,0
33,4,2,2,0,541,1,1,2,21,5,572,1,-1,0,3,0
33,0,1,2,0,205,0,0,2,1,7,156,2,-1,0,3,0
34,0,0,1,0,0,1,0,0,6,5,153,1,-1,0,3,0
46,7,0,3,0,973,0,0,0,2,2,297,1,-1,0,3,0
45,1,2,0,0,999,0,0,0,29,1,182,2,-1,0,3,0
32,7,1,1,0,24,1,1,0,12,5,185,1,-1,0,3,0
34,4,1,2,0,0,1,0,2,20,5,150,1,-1,0,3,0
44,4,2,2,0,709,1,0,0,19,11,54,1,-1,0,3,0
31,4,1,2,0,303,1,0,2,14,5,143,1,-1,0,3,0
34,4,1,1,0,-311,1,0,2,27,5,305,2,-1,0,3,0
38,4,2,2,0,690,1,0,2,20,5,34,1,-1,0,3,0
44,1,1,1,0,-448,1,0,2,18,6,149,2,-1,0,3,0
33,0,1,2,0,99,1,1,0,18,11,55,2,-1,0,3,0
33,9,2,1,0,18,0,0,0,22,8,93,2,-1,0,3,0
29,7,2,1,0,37,0,1,0,17,7,309,2,-1,0,3,0
34,0,1,1,0,260,0,0,0,28,1,50,1,-1,0,3,0
47,9,0,1,0,157,1,0,0,25,8,163,8,-1,0,3,0
48,1,1,1,0,1513,0,1,0,17,7,1171,1,-1,0,3,0
36,9,2,1,0,1044,1,0,0,20,8,15,19,-1,0,3,0
34,1,1,1,0,113,1,0,0,13,5,16,2,-1,0,3,0
43,1,1,3,0,245,1,0,0,16,4,829,1,-1,0,3,0
32,4,1,2,0,1636,1,0,0,18,11,124,1,-1,0,3,0
35,4,1,2,0,0,1,0,0,5,5,310,1,-1,0,3,0
33,4,2,2,0,349,0,0,0,22,8,182,1,-1,0,3,0
41,1,1,1,0,338,1,0,2,14,5,87,1,-1,0,3,0
34,4,2,2,0,1190,0,0,0,3,2,18,7,-1,0,3,0
30,9,1,1,0,384,0,0,0,25,8,73,3,-1,0,3,0
37,0,2,1,0,192,1,0,2,23,5,105,2,-1,0,3,0
32,1,2,1,0,70,1,0,2,26,5,118,6,-1,0,3,0
33,7,1,1,0,22,1,0,2,5,5,71,1,-1,0,3,0
48,9,1,1,0,335,0,0,2,17,6,214,3,-1,0,3,0
35,4,2,2,0,592,0,1,2,14,5,192,1,-1,0,3,0
32,4,2,2,0,1271,1,0,2,20,5,51,1,-1,0,3,0
46,9,1,2,0,0,0,0,2,6,6,159,1,-1,0,3,0
40,1,1,1,0,737,1,0,2,30,5,135,2,-1,0,3,0
28,0,2,2,0,1104,1,0,0,28,7,73,7,-1,0,3,0
27,0,2,3,0,5,1,0,0,17,7,225,2,-1,0,3,0
31,1,2,1,0,23,0,0,0,21,11,116,1,-1,0,3,0
27,1,2,1,0,181,0,0,2,13,5,147,1,-1,0,3,0
41,9,1,1,0,871,1,0,2,6,5,145,1,-1,0,3,0
30,7,2,1,0,1824,1,0,0,21,7,153,2,-1,0,3,0
35,0,1,1,0,421,1,0,0,18,11,350,1,-1,0,3,0
37,7,1,1,0,1498,1,0,0,20,4,107,1,-1,0,3,0
48,4,0,2,0,657,0,1,0,29,1,251,2,-1,0,3,0
38,10,1,1,0,0,0,0,0,24,7,168,2,-1,0,3,0
40,9,1,1,0,192,0,0,0,7,8,266,2,-1,0,3,0
42,1,1,0,0,803,1,0,2,7,5,171,2,-1,0,3,0
40,1,0,0,0,737,1,1,2,12,5,102,1,-1,0,3,0
31,9,1,2,0,95,0,0,0,21,11,48,6,-1,0,3,0
41,2,1,0,0,0,0,0,2,16,6,630,2,-1,0,3,0
31,1,1,0,0,68,1,0,2,8,5,226,1,-1,0,3,0
31,4,2,2,0,1308,0,0,0,22,8,323,3,-1,0,3,0
38,1,1,1,0,-40,1,0,2,23,5,227,1,-1,0,3,0
31,1,1,1,0,0,1,0,2,9,5,133,1,-1,0,3,0
34,0,1,1,0,-312,1,0,2,9,5,232,1,-1,0,3,0
28,1,1,1,0,1020,1,0,2,28,5,251,1,-1,0,3,0
32,4,1,2,0,663,0,1,0,22,7,62,3,-1,0,3,0
29,7,1,2,0,6,1,0,2,28,5,143,2,-1,0,3,0
34,4,1,2,0,118,0,1,1,17,7,171,3,-1,0,3,0
45,1,1,1,0,-221,1,1,2,3,6,170,1,-1,0,3,0
40,4,1,1,0,2596,0,0,2,12,6,236,1,-1,0,3,0
48,11,1,3,0,558,0,0,0,25,8,433,6,-1,0,3,0
46,1,1,1,0,2348,0,0,0,17,11,182,1,-1,0,3,0
36,1,1,1,0,2103,0,1,2,26,6,71,1,-1,0,3,0
31,9,2,2,0,967,0,0,0,21,11,210,3,-1,0,3,0
29,7,1,1,0,1386,1,0,2,28,5,166,1,-1,0,3,0
37,0,1,1,0,0,1,0,0,22,7,185,1,-1,0,3,0
38,4,1,2,0,676,0,0,0,15,5,59,3,-1,0,3,0
28,0,2,1,0,144,0,1,0,8,7,136,1,-1,0,3,0
27,4,2,2,1,0,1,0,2,19,5,352,1,-1,0,3,0
36,9,1,2,0,1109,0,0,0,13,8,328,2,-1,0,3,0
31,9,2,1,0,816,0,0,0,9,6,100,2,-1,0,3,0
40,1,0,1,0,0,1,0,2,6,5,121,2,-1,0,3,0
27,9,1,1,0,241,0,1,2,26,2,889,1,-1,0,3,0
32,7,1,1,0,243,1,1,2,6,5,144,1,-1,0,3,0
42,2,1,2,0,233,0,0,0,5,2,446,1,-1,0,3,0
43,7,1,1,0,43,1,0,0,18,5,199,1,-1,0,3,0
30,7,2,1,0,101,1,0,0,19,11,85,2,-1,0,3,0
33,9,1,1,0,1234,0,0,1,9,11,61,1,-1,0,3,0
42,4,0,1,0,-272,0,0,0,8,7,186,1,-1,0,3,0
32,1,2,1,0,1036,1,1,2,30,5,62,2,-1,0,3,0
41,9,1,1,0,1043,1,1,2,14,5,225,1,-1,0,3,0
35,9,1,2,0,1473,1,0,2,12,5,84,3,-1,0,3,0
48,2,1,1,0,183,1,0,2,3,6,203,9,-1,0,3,0
45,1,1,0,0,2388,0,0,0,11,8,317,2,-1,0,3,0
39,0,0,1,0,160,1,0,0,5,8,156,1,-1,0,3,0
46,4,1,2,0,385,1,0,2,29,5,52,4,-1,0,3,0
38,2,1,2,0,4,1,0,0,16,7,158,1,-1,0,3,0
30,4,2,2,0,119,0,0,0,28,1,430,1,-1,0,3,0
42,4,0,2,0,742,1,0,2,5,5,58,3,-1,0,3,0
46,6,0,1,0,0,0,0,2,10,8,6,1,-1,0,3,0
33,4,2,2,0,1724,0,0,0,3,2,252,6,-1,0,3,0
41,4,1,2,0,15,0,0,2,20,6,13,5,-1,0,3,0
41,1,1,1,0,2157,1,0,2,14,5,154,2,-1,0,3,0
27,3,1,0,0,275,1,0,0,14,5,196,2,-1,0,3,0
47,6,1,1,0,318,0,0,0,21,11,83,1,-1,0,3,0
37,9,1,1,0,588,1,0,0,14,8,65,4,-1,0,3,0
38,1,1,1,0,2008,1,0,0,18,11,354,1,-1,0,3,0
40,7,0,1,0,160,0,0,0,14,7,123,3,-1,0,3,0
41,8,2,1,0,1934,1,0,0,21,11,162,2,-1,0,3,0
28,1,2,0,0,0,1,1,2,3,6,380,4,-1,0,3,0
45,0,2,1,0,341,1,1,0,5,5,77,2,-1,0,3,0
31,1,0,0,0,158,1,0,2,28,5,157,1,-1,0,3,0
31,10,2,2,0,1489,1,0,0,3,2,678,1,-1,0,3,0
37,0,1,1,0,96,0,0,0,5,2,102,1,182,3,2,0
31,1,2,1,1,-575,1,0,2,2,6,153,9,-1,0,3,0
39,9,2,1,0,1104,0,0,0,20,11,333,2,105,2,2,0
29,7,1,1,0,57,1,0,1,21,7,342,9,-1,0,3,0
44,0,1,1,0,0,0,0,0,31,7,209,1,-1,0,3,0
35,4,1,2,0,648,0,0,0,30,7,674,2,-1,0,3,0
36,4,2,2,1,-508,1,0,0,17,4,832,2,-1,0,3,0
33,4,2,2,0,1150,1,0,1,12,5,109,2,-1,0,3,0
45,7,1,1,0,27,1,1,0,31,7,43,2,-1,0,3,0
37,1,1,0,0,157,1,0,2,30,5,833,8,-1,0,3,0
28,1,1,1,0,0,1,0,0,15,5,6,4,-1,0,3,0
44,9,2,1,0,54,0,1,0,19,8,199,2,-1,0,3,0
34,4,1,2,0,13,1,0,0,21,7,47,1,-1,0,3,0
38,4,2,2,0,1637,0,1,0,5,8,231,1,-1,0,3,0
39,2,1,2,1,1,1,1,2,29,5,102,1,-1,0,3,0
38,9,0,1,0,631,1,0,0,25,8,343,2,-1,0,3,0
45,4,1,2,0,1300,0,0,0,30,7,135,3,-1,0,3,0
47,4,1,2,0,0,0,0,0,19,8,213,2,-1,0,3,0
30,0,2,1,0,585,0,1,0,2,2,7,6,-1,0,3,0
29,10,2,2,0,150,1,0,0,5,5,165,1,-1,0,3,0
27,7,1,1,0,202,1,0,1,8,7,212,2,-1,0,3,0
43,1,1,1,0,625,1,0,2,30,9,175,1,-1,0,3,0
35,4,2,1,0,73,1,0,2,28,5,79,2,-1,0,3,0
36,1,1,1,0,0,0,0,0,15,7,794,1,-1,0,3,0
40,1,1,1,0,95,0,1,2,20,6,61,4,-1,0,3,0
31,4,1,2,0,477,1,0,0,21,11,77,5,-1,0,3,0
33,7,0,1,0,1529,1,0,1,18,11,41,1,-1,0,3,0
30,0,2,1,0,457,0,0,0,27,4,90,2,-1,0,3,0
32,4,1,2,0,0,0,0,0,29,8,183,2,-1,0,3,0
36,0,2,1,0,787,0,0,2,17,6,92,1,-1,0,3,0
48,7,1,1,0,1573,0,0,0,5,8,165,1,-1,0,3,0
46,1,1,1,0,524,1,0,1,5,5,15,7,-1,0,3,0
45,1,1,0,0,1558,1,0,0,6,5,179,1,-1,0,3,0
29,4,1,2,1,53,1,0,0,31,7,27,17,-1,0,3,0
40,4,2,3,0,838,1,0,2,12,5,619,3,-1,0,3,0
42,7,1,1,0,737,1,0,2,14,5,762,2,-1,0,3,0
36,0,1,1,0,162,1,1,0,20,4,340,2,-1,0,3,0
37,9,1,0,0,0,1,0,2,6,5,76,4,-1,0,3,0
44,7,1,1,0,808,1,0,2,2,6,67,2,-1,0,3,0
42,1,1,1,0,-972,1,0,2,29,5,146,1,-1,0,3,0
40,10,1,2,0,2430,0,0,0,24,8,87,2,-1,0,3,0
36,9,1,1,0,-179,1,0,0,17,7,144,1,-1,0,3,0
40,0,1,1,0,1412,0,0,0,31,7,48,3,-1,0,3,0
39,4,1,2,0,51,0,0,0,20,8,140,2,-1,0,3,0
42,3,1,0,0,-209,0,1,0,11,8,90,2,-1,0,3,0
29,4,2,2,0,573,1,1,2,16,6,190,4,-1,0,3,0
32,6,1,2,0,1214,0,0,0,11,8,104,2,-1,0,3,0
39,9,2,3,0,75,0,0,2,6,6,26,1,-1,0,3,0
33,4,0,2,0,387,0,0,0,6,2,17,5,-1,0,3,0
47,9,1,1,0,2246,1,0,0,10,7,330,1,-1,0,3,0
39,1,0,0,0,3,0,1,2,1,7,625,1,-1,0,3,0
34,9,1,1,0,883,0,0,0,14,8,163,3,-1,0,3,0
36,1,1,0,0,1503,0,0,0,19,11,138,1,-1,0,3,0
40,1,1,0,0,-322,1,1,2,6,5,144,1,-1,0,3,0
34,9,1,0,0,1301,0,0,0,2,2,56,1,-1,0,3,0
36,4,1,2,0,2326,1,0,0,20,11,7,5,-1,0,3,0
34,1,1,0,0,-78,1,0,2,9,5,198,1,-1,0,3,0
48,9,0,2,0,113,0,1,0,22,7,38,1,-1,0,3,0
42,9,1,1,0,1865,1,0,2,15,5,164,1,-1,0,3,0
30,7,1,1,0,1808,1,0,0,18,5,83,2,-1,0,3,0
27,7,2,1,0,-151,0,0,0,8,7,283,2,-1,0,3,0
36,9,1,1,0,84,1,0,2,20,5,67,1,-1,0,3,0
36,7,0,1,0,223,1,1,0,11,5,80,1,-1,0,3,0
30,9,1,1,0,207,1,0,2,23,5,72,2,-1,0,3,0
31,4,2,2,0,518,1,0,0,18,5,399,1,-1,0,3,0
28,0,2,1,0,-126,0,1,0,8,7,360,4,-1,0,3,0
44,4,2,1,0,421,0,1,0,5,8,307,1,-1,0,3,0
28,1,2,1,0,38,1,0,2,23,5,31,1,-1,0,3,0
39,0,0,1,0,32,0,1,2,20,6,8,10,-1,0,3,0
32,4,1,1,0,1477,1,0,0,18,11,111,1,-1,0,3,0
42,1,1,1,0,160,1,1,2,26,6,190,1,-1,0,3,0
38,9,0,1,0,-397,1,1,0,21,7,91,9,-1,0,3,0
30,0,1,1,0,590,0,0,0,11,8,443,3,-1,0,3,0
47,10,1,1,1,0,0,0,0,18,11,81,2,-1,0,3,0
29,1,1,1,0,-28,1,0,2,12,5,393,1,-1,0,3,0
43,0,1,1,0,0,0,0,2,20,6,804,12,-1,0,3,0
35,7,1,1,0,437,1,0,2,26,5,240,1,-1,0,3,0
32,1,1,1,0,1,1,0,0,18,11,77,3,-1,0,3,0
39,4,2,2,0,1234,0,0,1,29,7,64,4,-1,0,3,0
32,9,1,1,0,901,1,0,2,21,5,102,3,-1,0,3,0
32,1,2,0,0,180,1,0,0,13,5,804,1,-1,0,3,0
47,4,1,2,0,274,0,1,0,4,2,313,2,-1,0,3,0
42,1,2,0,0,92,0,0,0,30,7,86,2,-1,0,3,0
31,9,2,1,0,1170,1,0,2,2,6,120,2,-1,0,3,0
38,4,1,2,0,0,0,0,0,28,8,77,18,-1,0,3,0
40,9,1,2,0,103,1,0,2,8,5,135,2,-1,0,3,0
31,0,1,1,0,23,0,0,0,28,8,322,7,-1,0,3,0
46,1,1,1,0,137,0,0,2,20,6,252,3,-1,0,3,0
37,1,1,0,0,461,1,0,2,30,5,272,2,-1,0,3,0
38,9,2,1,0,145,1,0,2,27,5,109,2,-1,0,3,0
29,9,2,1,0,309,1,0,2,13,5,214,1,-1,0,3,0
40,5,2,1,0,1400,0,0,2,20,6,20,7,-1,0,3,0
34,4,2,2,0,0,1,0,2,21,5,759,1,-1,0,3,0
32,10,1,3,0,881,0,0,0,9,2,79,5,-1,0,3,0
33,1,1,1,0,285,0,1,2,3,7,267,1,-1,0,3,0
31,9,1,1,0,-360,1,0,2,27,5,93,2,-1,0,3,0
39,2,1,1,0,0,0,0,0,21,11,108,7,-1,0,3,0
33,7,1,1,0,930,0,1,0,24,7,149,2,-1,0,3,0
44,9,1,2,0,717,0,0,0,3,6,150,2,-1,0,3,0
33,4,2,2,0,561,0,0,0,7,4,104,1,-1,0,3,0
29,6,1,2,0,2305,0,0,0,27,5,82,2,-1,0,3,0
45,0,2,1,0,-11,1,0,0,5,5,247,1,-1,0,3,0
46,4,2,2,0,2223,0,0,2,12,6,67,3,-1,0,3,0
47,0,1,1,0,29,0,1,0,22,8,150,8,-1,0,3,0
44,1,2,0,0,1308,0,1,2,19,6,161,1,-1,0,3,0
43,6,2,0,0,1337,1,1,0,20,11,632,2,-1,0,3,0
33,9,0,1,0,370,1,0,0,11,8,145,4,-1,0,3,0
43,4,0,2,0,666,0,0,0,13,8,160,3,-1,0,3,0
29,0,1,1,0,0,1,0,2,9,5,121,1,-1,0,3,0
30,4,2,2,1,35,0,0,0,30,7,185,4,-1,0,3,0
30,1,1,1,0,321,1,0,0,20,11,738,2,-1,0,3,0
36,1,1,1,0,29,1,1,0,31,7,345,1,-1,0,3,0
47,1,2,3,0,2443,0,0,2,18,6,422,1,-1,0,3,0
33,9,1,1,0,256,1,0,0,18,11,76,1,-1,0,3,0
39,1,1,0,0,-119,0,0,2,17,6,135,6,-1,0,3,0
36,1,1,1,0,418,1,1,0,13,5,132,2,-1,0,3,0
46,4,1,2,0,0,1,0,0,14,7,247,2,-1,0,3,0
31,9,2,1,0,1970,0,0,1,17,4,284,3,-1,0,3,0
47,1,1,0,0,304,1,0,2,12,5,185,1,-1,0,3,0
29,9,2,1,0,544,1,0,2,13,5,360,1,-1,0,3,0
38,4,1,2,0,-498,0,0,0,14,8,85,6,-1,0,3,0
47,1,1,0,0,209,0,0,0,27,8,77,6,-1,0,3,0
37,2,1,2,0,310,0,0,0,1,9,76,1,-1,0,3,0
31,11,1,2,0,526,0,0,0,26,8,130,13,-1,0,3,0
30,4,2,2,0,-218,1,0,0,27,8,13,15,-1,0,3,0
42,1,0,0,0,419,1,1,2,14,5,96,4,-1,0,3,0
33,0,2,1,0,61,0,0,0,24,7,286,4,-1,0,3,0
33,4,1,2,0,0,1,1,0,14,5,83,2,-1,0,3,0
43,1,1,1,0,514,1,1,0,20,4,34,2,-1,0,3,0
32,10,1,1,0,365,1,0,0,30,1,210,3,-1,0,3,0
42,1,1,0,0,480,1,0,2,6,6,288,12,-1,0,3,0
37,0,1,1,0,1396,1,0,0,22,7,199,2,-1,0,3,0
31,7,1,1,0,414,1,0,2,7,5,215,1,-1,0,3,0
33,0,1,1,0,0,0,1,0,6,2,214,5,-1,0,3,0
30,9,0,1,0,789,1,0,0,12,5,356,1,-1,0,3,0
31,4,1,2,0,859,1,1,0,4,8,182,3,-1,0,3,0
33,9,1,1,0,0,0,0,0,25,8,296,8,-1,0,3,0
38,1,0,1,0,1686,1,0,2,19,6,9,28,-1,0,3,0
27,7,2,1,0,194,1,0,2,16,5,326,1,-1,0,3,0
45,1,1,0,0,351,1,0,2,19,6,66,1,-1,0,3,0
28,4,2,2,0,150,1,0,2,8,5,491,1,-1,0,3,0
37,6,1,1,0,1549,1,0,2,20,6,161,7,-1,0,3,0
47,4,1,2,0,1057,0,0,0,4,8,488,2,-1,0,3,0
35,4,1,1,0,839,1,0,2,23,5,50,3,-1,0,3,0
32,1,0,1,0,880,1,1,2,4,6,112,1,-1,0,3,0
35,9,1,2,0,6,1,0,0,18,11,47,1,-1,0,3,0
47,9,0,2,0,694,1,0,0,11,5,1001,4,-1,0,3,0
46,4,1,2,0,110,1,1,0,20,8,243,5,-1,0,3,0
28,7,1,1,0,222,1,0,2,29,5,101,23,-1,0,3,0
34,0,0,1,0,627,1,0,2,7,5,283,2,-1,0,3,0
27,8,2,3,0,468,0,0,0,4,2,270,2,-1,0,3,0
38,4,0,2,0,155,1,0,2,20,6,25,26,-1,0,3,0
30,1,1,0,0,35,1,0,0,11,7,366,2,-1,0,3,0
30,1,1,1,0,0,1,0,2,26,5,30,1,-1,0,3,0
39,11,2,3,0,0,0,0,1,28,1,28,1,-1,0,3,0
35,9,2,1,0,-54,1,0,2,30,5,70,2,-1,0,3,0
41,1,1,1,0,0,0,0,2,5,6,85,2,-1,0,3,0
32,9,1,2,0,240,1,1,0,14,7,86,3,-1,0,3,0
48,9,1,1,0,759,1,0,0,28,7,84,5,-1,0,3,0
43,4,1,2,0,1379,1,0,2,27,5,383,3,-1,0,3,0
29,4,2,2,0,119,1,0,2,28,5,136,2,-1,0,3,0
36,0,1,1,0,746,1,0,0,17,11,581,3,-1,0,3,0
46,6,2,0,0,2032,0,0,0,30,7,424,2,-1,0,3,0
37,4,1,2,0,636,0,1,2,5,6,338,2,-1,0,3,0
31,4,2,2,0,2007,1,0,2,20,5,253,1,-1,0,3,0
39,1,0,1,0,33,0,0,0,29,1,593,4,-1,0,3,0
32,3,1,1,0,0,0,0,0,21,8,435,2,-1,0,3,0
36,7,1,1,0,472,1,0,2,19,6,1017,1,-1,0,3,0
47,9,1,1,0,321,1,1,2,4,7,111,1,-1,0,3,0
38,7,1,0,0,0,1,0,0,17,11,960,2,-1,0,3,0
32,4,2,2,1,4,0,0,0,29,1,181,1,-1,0,3,0
40,1,2,3,0,29,0,0,1,7,7,118,2,-1,0,3,0
35,4,2,2,0,0,0,1,0,14,8,370,4,-1,0,3,0
27,0,2,1,0,454,0,1,0,15,7,331,2,-1,0,3,0
48,3,2,1,0,71,0,0,0,28,8,97,3,-1,0,3,0
40,1,1,0,0,-35,1,0,0,18,5,194,3,-1,0,3,0
35,6,1,1,0,2251,0,0,0,19,8,151,8,-1,0,3,0
39,3,1,0,0,2460,0,0,0,11,7,194,3,-1,0,3,0
34,1,1,1,0,34,0,0,0,30,1,379,1,-1,0,3,0
36,0,2,1,0,1281,0,0,1,24,7,119,2,-1,0,3,0
30,9,1,2,0,141,0,0,0,29,1,166,2,-1,0,3,0
41,1,1,1,0,1459,0,0,2,5,6,82,1,-1,0,3,0
35,0,1,1,0,-244,1,1,0,6,5,118,1,-1,0,3,0
34,4,2,2,0,1396,1,0,0,17,7,630,1,-1,0,3,0
29,7,2,1,0,9,0,1,0,8,7,202,2,-1,0,3,0
33,7,1,1,0,70,1,0,0,21,7,333,3,-1,0,3,0
43,0,1,1,0,877,1,0,0,2,2,135,1,-1,0,3,0
47,1,1,0,0,113,1,0,2,13,5,276,1,-1,0,3,0
35,0,2,1,0,368,1,0,2,16,5,218,3,-1,0,3,0
41,7,1,0,0,450,1,0,2,14,5,374,2,-1,0,3,0
44,1,1,1,0,1397,0,0,0,20,11,326,1,-1,0,3,0
32,7,2,1,0,310,1,0,2,6,5,144,1,-1,0,3,0
27,6,2,2,0,270,1,0,2,27,5,470,2,-1,0,3,0
31,7,1,1,0,1167,1,1,0,20,11,279,1,-1,0,3,0
32,4,2,2,0,974,1,0,2,3,6,228,1,-1,0,3,0
39,9,1,1,0,211,0,0,1,6,2,53,2,-1,0,3,0
32,4,1,2,0,628,0,0,0,30,4,280,1,-1,0,3,0
41,1,1,1,0,0,1,0,0,1,4,625,2,-1,0,3,0
36,1,0,1,0,2278,1,0,2,23,5,152,2,-1,0,3,0
33,7,1,1,0,1082,1,1,0,19,11,351,1,-1,0,3,0
46,1,0,0,0,916,1,0,0,11,5,472,2,-1,0,3,0
42,10,0,1,0,325,1,0,2,28,5,97,4,-1,0,3,0
47,4,1,2,0,2475,1,0,0,20,11,1476,4,-1,0,3,0
31,0,1,1,0,1130,1,0,0,23,7,236,5,-1,0,3,0
29,1,2,1,0,0,0,0,0,6,2,437,2,-1,0,3,0
32,1,2,1,0,-84,1,0,0,11,5,426,1,-1,0,3,0
38,6,1,1,0,290,1,0,2,20,5,369,1,-1,0,3,0
34,6,2,2,0,36,0,0,1,28,1,55,1,-1,0,3,0
35,0,1,1,0,-488,1,0,2,2,6,97,4,-1,0,3,0
32,4,1,1,0,0,0,0,0,20,8,162,4,-1,0,3,0
36,9,2,1,0,818,1,1,0,19,8,96,4,-1,0,3,0
32,9,2,2,0,1212,1,0,2,23,5,463,2,-1,0,3,0
35,4,1,1,0,533,0,0,0,6,8,221,12,-1,0,3,0
48,4,1,2,0,291,1,0,1,23,7,350,2,-1,0,3,0
40,7,2,1,0,573,1,0,0,14,5,329,1,-1,0,3,0
